Index,CANCER,Bcell_general,Memory_Bcell,Naive_Bcell,Plasma_cell,CD4_Tcell,CD8_Tcell,Memory_Tcell,Naive_Tcell,Tcell_general,Cytotoxic_Tcell,Exhausted_Tcell,Immune_checkpoint,Treg,NKcell,Innate_lymphoid_cell,cDC,pDC,Macrophage,Monocyte,Myeloid,Granulocyte,Mast,Erythrocyte,Platelet,Stem,Stroma,Pericyte,Fibroblast,Endothelial,Epithelial,Mesothelial,Adipocyte,Hepatocyte,Pancreatic,Pneumocyte,Apoptosis_pathway,IFNg_pathway,TGFb_pathway,Cytokine,Cell_proliferation,TLS,Genome_integrity,Reference
Patient98_T_P,0.0,-0.004494809364413453,-0.059700597476139115,-0.0005753629253029748,0.03506063559814975,0.02743742939393209,0.011709369757420825,0.03549114354726548,-0.007396572162184038,-0.016624814596015218,-0.0025212256282818044,-0.11640882866802071,-0.008516799025658842,-0.010505586584923187,-0.021339855778356842,0.013094553733978005,0.008499373325140806,-0.024523843594149976,0.09304793276470677,-0.006110717954546507,0.009477683813790832,-0.015932299217353636,-0.014152653303941417,-0.019438677136544187,-0.01219990506017761,0.01814274618887058,0.023535724858910097,0.023551021899838466,0.012485768203601434,-0.021994883441353953,-0.08485338285382414,0.0054199051622375915,-0.0004832603168091127,0.0062946422826189825,-0.014579485483606682,-0.08365225888990081,0.014502605427565696,0.008667855580707293,0.03707455479544711,-0.1546941195715222,0.009669636182076096,-0.045097730552895156,-0.00381921573113193,0.004723552621161864
Patient127_T_P,0.0016356875964719175,-0.03377181123834104,0.03937987142237826,-0.0015859808110053766,-0.061327574280172166,-0.006146927274781129,-0.04814740351049614,0.008478133782606135,0.0024217402395699775,0.06807817428154492,-0.01425369693020195,-0.07493798735254653,-0.0008831225795381403,0.004948834322947174,-0.0017215510724320525,0.0,0.012933795628985147,-0.04909526219023181,0.004724497024383676,0.026352737315178294,-0.009477625721356372,-0.003535193793846031,-0.01764798187190568,0.013245768034067077,-0.004283676021098233,0.015428966207224983,-0.027229136845734532,-0.004209894907297703,0.013937960260038833,-0.006521194228559538,-0.0820003777039813,-0.0047368341748756215,0.0,0.0,-0.034484749641879274,-0.009175854390842916,0.0043845368310407055,-0.003051511623668597,-0.030448824646952696,0.04883705381162548,0.028564820695917006,-0.02193470990901713,-0.09447444491285156,0.0
Patient162_T,-0.0016346563311434507,-0.018303143714284126,0.018108289520572612,0.0038409774087815474,0.07845676375191002,0.006402849797075075,-0.019661905199926607,-0.012056242521796347,-0.0320796123937903,0.08126579340530879,0.0009257398794762691,-0.15404854210158642,0.008954850272767254,0.004010791088930917,0.006749795122533999,-0.016203053604213598,0.023108194219410266,-0.04377270433152745,0.017004155536283774,0.022072483563335202,-0.08587417606811537,-0.023082798058268916,-0.03305375472411266,0.004541042572244961,0.003984711849775062,-0.012873999116850726,-0.020484399600453215,0.010611096148601356,0.0008164006529928629,-0.02981401666641931,-0.05139019241780509,0.006647824129583819,0.0,0.00807527967434056,-0.07501670540283595,0.029387045281930955,0.01154610349270682,-0.0030714215223635126,0.045884246359812315,-0.015416151275527682,0.014727814328571811,-0.035077716007386725,-0.07858648759699328,0.002648680418820548
Patient38_T_M,-0.0011643126029171383,-0.011418899599325086,0.14742505132285333,0.015825486346862348,-0.0990594383014549,-0.015075950696779488,-0.0336402034810109,-0.006696854127620256,0.05212163274841559,0.08280894589767256,0.02211067252228845,0.015562472947925109,0.006896151599776275,0.0,-0.01721705506379992,0.04645795665582685,0.047996443604045924,-0.0717033775924194,-0.0299046960271182,0.09712031644513885,-0.028402565052072785,-0.07591052879306759,-0.04645878797375348,0.007438196327892436,0.01177437926712262,0.01741351683670483,0.04573062825426131,0.06362268643069062,-0.011384566754366773,-0.04806648326935633,0.1014080420024739,0.04919264891640269,0.005160783030561286,-0.009273579670452198,0.0,0.07645793774227443,-0.010307387337218503,0.020577209462715722,0.23219891186291416,0.08706989137577328,0.1471016041677146,-0.013123295969550496,-0.2152485855725421,-0.007388517781285575
Patient40_T_M,-0.006238051096656741,-0.015733505827823787,0.0536623464370473,0.008812898937742831,0.01075631267085111,-0.00725610294304682,-0.021077939202655775,-0.09545140176922998,0.04188850729915326,0.15501257374917263,0.02647198738422234,-0.028569702400665743,-0.007835614984318723,0.018810602781025653,-0.04683086131219572,-0.02669506907954194,0.026921370068835302,-0.07299949644144334,0.15591155078350757,0.09600578431954217,-0.0343856793750399,-0.04269466401078466,0.10265910737155234,0.02204105766472467,0.0,0.04838333693501959,-0.031046133840374565,-0.005888306781745776,-0.02765939687077838,-0.045711958036987924,0.13415689276569542,0.008288067150384191,-0.002092964659501377,-0.004832153213259241,-0.02471418824044782,0.09402357287644512,0.0,0.0013524382681535834,0.19156180139764267,0.2140084852076214,0.0,-0.03298435102979298,-0.1879952740245158,0.006233370892833934
Patient96_T_P,0.0,-0.012735080134060505,0.06344421825388019,0.0,-0.10001515896269879,-0.02188665501563953,-0.0382706879721261,-0.060328578805222646,0.011731689308000792,0.1075417553282931,0.02267016099632965,-0.04829158402984362,0.006395907597222455,0.02065322938323125,-0.05192930462503316,0.020826442310336542,0.0398158289920041,-0.03834592197520956,0.13624987595625654,0.042927709316111264,0.1035229726359212,-0.0346767532312826,0.0,0.00223204694941536,0.02981295416052292,0.029232367767982492,-0.03840908959296693,0.01808582213087522,0.01607932067110183,-0.0123603545455007,0.07820329246597418,0.011871587430398683,0.008125065035851232,0.0,-0.024038897346202872,0.05502524938968289,0.025335227691390273,0.005427733485775972,0.09989414724973955,0.1468873047725772,0.12398263641692314,-0.002302730781037176,-0.09411449885860768,0.0
Patient130_T_P,0.001988057544606796,-0.014405851807313278,0.019846902144375404,0.0031206548621564934,0.07775207498192285,-0.02509619078484916,0.01887237492717138,0.013132425656939947,-0.024681587434665263,-0.014021255106731087,-0.002896306039903222,-0.06022926368277075,0.0014818730654260013,-0.0012729431376363443,-0.007943309839743184,-0.007102563158400215,0.029161394463051805,-0.05366673999899268,-0.011484370850267532,-0.05779657473025864,-0.04692963081695384,-0.035523024523242755,-0.026326899417262295,-0.00950116953778275,0.007706999554834731,0.012119487776929368,-0.02550560734088879,-0.003271041558729123,-0.02099318992086827,0.009872707381551923,-0.02724183686301107,-0.012806362566520426,-0.002809618081499371,0.008936386813661133,-0.03980947500338853,-0.011803448673781703,0.00964211911098385,-0.000978924811030822,0.07356971262669663,-0.03115323478091252,0.0009066017523172668,-0.014330568993248628,-0.04823597532668707,-0.002023558054920216
Patient167_T,0.0,-0.02969993158389674,0.05347188703515509,0.0017813454633403547,-0.09918606685388005,0.01586147807959584,-0.003298702434116694,-0.015211354317421485,-0.057784117405732194,0.040533280894037495,0.00710351209537733,-0.23399077689747644,0.010141255330449668,-0.021692335748656557,-0.034695458465258476,0.0,0.03841851658052068,-0.06201093848305837,-0.04550409783732752,0.030864051900114688,-0.015022372907877104,-0.08897568775756468,-0.017594299808720883,0.0,0.012425628907910888,0.026755481874478355,-0.04456445002516084,0.009425288763093119,0.007285587721038099,-0.03610585526522269,0.020584361788713264,0.016169777017043804,0.0,0.0,-0.04698273734440917,0.060707261034636355,0.014209854444600531,-0.00478879406947075,0.04991150741760897,0.08508912737516348,0.049806198729438006,0.024796280260714294,-0.06996445175324117,0.0
Patient196_T,0.002236294758865589,-0.035529345158395655,0.04473188684240532,0.006998878266847638,-0.0863704688017869,0.0097614267636002,-0.032357194823291004,-0.08541724627270712,-0.06926078338170978,0.17227205533497708,-0.006744296071489917,-0.03075200488628847,0.014149511074078417,0.06701135712149894,-0.05537438245029786,-0.04783241480321604,0.0,-0.14023074064831595,0.11843811203995777,-0.031967488829119234,-0.053162561326759804,-0.0312652797413211,0.019614140668291678,0.019176047332533534,0.03722957396150133,0.06498044486708734,-0.08719214080250806,0.05686393890278366,0.018193778373188526,-0.06997571976624163,-0.0274537996803294,-0.05577344178324224,0.0,0.013156562651661784,0.030748414124537028,0.046529680832554904,0.07466312258151778,-0.04936965005493183,0.11045888420629266,0.059409614690990036,-0.009199892887834425,0.004334353536715556,0.22023221452551253,-0.004050037727317546
Patient197_T,0.0016269361253458197,-0.00848753777116418,0.07906583970242406,0.007646779620011136,-0.1289014501302006,0.023712976777991408,-0.06217796388195499,0.009194282269154136,0.09032775711791581,0.19855336094144374,0.00634600181933568,-0.18729900553055856,0.009929998078644421,0.051082036151785255,0.02823757746718714,0.007870041446118279,0.028508897686803848,-0.0385168960252637,0.0839539822732077,0.0059045552042938316,-0.01817612219585948,-0.00675005267544751,0.021228971906516292,0.006788985105838345,-0.022884537080469485,0.08231902612965027,-0.043802944762847074,0.007376149808690978,0.013328518573393894,-0.03777826076775111,0.02597367671125977,0.023168158050958804,-0.008045318978697385,0.0071793817614345355,-0.00044649994054688646,-0.06731836248780859,0.021000438934415867,-0.002796246293812335,0.15148359157176772,0.017078206726593975,-0.02713658326700911,-0.011659885693289586,0.3115607893408641,0.0
