Index,CANCER,Bcell_general,Memory_Bcell,Naive_Bcell,Plasma_cell,CD4_Tcell,CD8_Tcell,Memory_Tcell,Naive_Tcell,Tcell_general,Cytotoxic_Tcell,Exhausted_Tcell,Immune_checkpoint,Treg,NKcell,Innate_lymphoid_cell,cDC,pDC,Macrophage,Monocyte,Myeloid,Granulocyte,Mast,Erythrocyte,Platelet,Stem,Stroma,Pericyte,Fibroblast,Endothelial,Epithelial,Mesothelial,Adipocyte,Hepatocyte,Pancreatic,Pneumocyte,Apoptosis_pathway,IFNg_pathway,TGFb_pathway,Cytokine,Cell_proliferation,TLS,Genome_integrity,Reference
Kim_NatMed_2018-p602-ar-987,-0.00018204180313539486,0.0002478584344874371,0.022266648897718126,-0.009399122530601038,0.04247124833073675,0.03523607995684257,-0.0015933299497679645,-0.0024391730526310464,-0.07887807264458613,0.013086637257286123,0.00702405374710962,-0.0009961898557890355,0.002843218418742568,0.008266408937520373,0.0017076549793566542,-0.000577577616360393,0.0005887886571337238,0.02736660846105216,-0.01167737917691522,-0.008405533900564742,0.010309998042693705,0.0004732308740819934,-0.0007306429650583047,-0.012841020442322494,-0.0007080376541364459,0.004770206215855985,0.004400081217543524,0.0018006878871713434,0.010673641820212996,-0.0005485739991303478,0.00220451202562335,0.0019863262098857126,-0.006667337843801864,-0.0005265498182132699,0.012234990364196417,-0.0018797038052168916,0.00038626990341389264,0.005578415611979507,-0.016282966200546044,0.002828925058595219,0.0,-0.00019873454154360656,-0.0015148763532199074,0.0009738967759097411
Kim_NatMed_2018-p603-ar-988,9.937497446940757e-05,-0.012176041334183582,-0.00499675132733018,0.011511671056320382,0.005897170628206767,0.004150114808193288,0.008687171884390983,-0.0019470156372992113,0.018399315170807656,-0.0020022129898542,0.003392610065427355,-0.022649886175595223,0.001205705106524538,-0.0023500667531832177,0.0024181393591912875,0.0042260257137432785,0.0015989624746324332,0.03460123614380029,0.010287591918080213,-0.0032899758711712693,-0.0013715740070869079,-0.0026808907508712185,0.004245531110085287,-0.00596793713150495,0.0007426063824654336,-0.007913040840637712,-0.014260374384720232,-0.02632279808728172,-0.004793493819214326,-0.0059189896753041316,0.0022966941558344852,-0.008012823707698707,0.008492596278656658,0.005915277879066082,0.0267179810118452,0.0,-0.0005654450854793848,-0.0035829385455699516,-0.001195320192752181,-0.006017613418342243,0.009407190939935948,0.0009577783410279528,0.012579474296265514,0.0003807407633737783
Kim_NatMed_2018-p604-ar-989,0.0001565006693839599,-0.012843068497793365,0.006891193319896101,0.006372480701678361,0.008086971251536536,-0.0022458363138295493,0.0031671878317350547,-0.0030971135753165313,0.022859276115672063,0.00897923637248821,0.006029140915477404,0.0027760071632725487,0.004390530625421661,-0.003222455352100759,0.004466242684691629,0.004098492302538944,-0.0005911930117809194,0.015373948282687119,0.020802555589874344,-0.0009186996363354113,-0.0032129965574077615,0.0,-0.008467445661465393,0.006802271948004242,-0.0002487276125063653,-0.014170040499805124,-0.006327741503753128,-0.02568480502762625,0.011300555674252066,0.003094731953259949,0.004468943815037933,-0.03455702737691177,0.02001432849534024,0.013051393026121419,-0.012201017353486972,0.0011371785680805622,-0.0004118993415898719,-0.002833264492441592,0.003405287548811016,-0.0037745240497690435,0.008671947769000373,0.015311343185280853,0.007808168257259937,9.357323452499622e-05
Kim_NatMed_2018-p605-ar-990,0.0,-0.018743904612762763,0.0034236640169457047,0.017949229734189644,0.04465672313101084,0.037859028129541276,0.010124644927972121,-0.003259896883720102,-0.03973327208918732,0.004957655440205124,0.012712076535773185,-0.032314063332518454,-0.0023266975526545445,0.0007747146806140778,0.0007960702750431826,0.0010343929376056176,-0.0008918743819549774,0.009699896165979912,0.0,-0.0025238277746950774,-0.003540483039327618,-0.0027612415912805794,0.018538116871796604,-0.021860072199119118,0.00024299080780155604,-0.007238129012337487,-0.006246588354226087,-0.022586013247524617,-0.0039613113648619145,-0.0020529597433757447,0.0014957138190749262,-0.008195829317702803,0.0009089288816742763,0.00565271385212223,0.005207220559891471,0.0034836462274722836,0.00015064532869512825,-0.0014018726487204933,-0.0032317312539386378,-0.004814659955557144,-0.013363668962223454,-0.00303596299968337,-0.004730020033961172,0.0
Kim_NatMed_2018-p618-ar-991,-0.0005278465098416973,0.013524473802722639,0.0336739823964088,-0.010646043820656632,-0.017363378874845004,0.00615038382361818,-0.014882000681567793,-0.01984062574924475,-0.050158414756405666,0.05080112994756556,0.04859967585107608,0.049899576125631784,0.009106046814743031,0.018894243158414686,0.0003851896786283149,0.011603522151330667,-0.0003548379138149146,-0.007446942526310114,-0.023063972875360005,-0.005666571806931808,0.010275008880553745,0.0008237901894109721,0.00851444539191303,0.01851457409791057,-0.00037839249371626445,0.019599452488436662,0.008399548714396882,0.056201107177665,-0.023816875261140385,-0.0010679033604125854,-0.009114311817201707,0.011240645246511808,-0.021745874677678804,-0.012868418063703013,-0.035259503564753956,0.003435069989180159,-0.0015243272880451134,0.06245512473378396,-0.013610125366437133,-0.004447547552772402,-0.006422743341319324,0.000993672979789789,0.0008630744984645389,0.0
Kim_NatMed_2018-p619-ar-992,-0.0010780528119438226,0.0008237061457132592,-0.08495718572290119,-0.0073214853215763055,-0.037593764542151305,-0.01884102642441105,-0.0069999101703000655,0.005872138242228691,0.003395019378507944,-0.024160690506567318,-0.012951795596156855,-0.036407672701964836,0.0,0.0013995650234822857,-0.0037181058939782393,-0.004846234651852803,-0.01827982742842448,0.02115927355334693,-0.045512366111718966,0.0020385011408916806,-0.004081525723055199,0.003501897118793341,-0.04064254927324518,-0.01160178139124118,-0.0034379920095695205,-0.01931553673149247,-0.010911891844833781,-0.03758045128219536,-0.018060618581764422,0.0007686694127587773,0.0012595583918998665,-0.03892268510025396,-0.029157538133712555,-0.008023888144079365,-0.004483261340041837,0.004612049738112442,-0.0001709227067390326,-0.014940104147699841,-0.0096334026043188,-0.007656047240781001,-0.009994306436625359,0.002215760736186549,0.004064146651780565,0.0
Kim_NatMed_2018-p620-ar-993,0.0,0.010831395186450219,0.026538453205431963,-0.010423817674810163,0.014192043992742187,-0.008012006152909746,-0.005585251570245632,-0.005275089832554902,-0.06566170094839438,0.0007787069741795399,-0.02280486770922686,-0.015793618676524096,0.003026454623969424,0.004454257070627262,-0.0007484030197220062,-0.00956876118766609,0.0030609176671097943,-0.04362578078469316,-0.025164670788029874,0.0009548719523939343,-0.004541073766885002,-0.0035380504914789344,-0.004752137964652272,-0.02348025624949068,0.0,0.02215320612758701,-0.001049250988126643,-0.04953350699787679,0.009572013252557424,-0.0033296611714318403,-0.00042580980480373513,-0.05103600143633294,-0.029317076696761788,0.005808425087656698,-0.005209697630264971,-0.006683107466117052,-0.0005784168750236737,-0.026882228608932406,-0.009084755605694292,0.0017092435159126323,-0.014497493904265003,-0.005112139808052792,-0.012567790064368497,0.000845098684324086
Kim_NatMed_2018-p621-ar-994,-0.00012596496093042066,-0.006436654120625085,-0.02530503120098633,-0.0022673766240189144,-0.015882330753609536,-0.013200594751312036,-0.0037052402328521875,0.009927779660767173,0.029061240710292886,-0.019940447114804926,-0.017691719538115033,-0.026750813255923583,-0.0022643230916417328,-0.0038987613649963697,0.0016283493521171072,-0.010158653433158093,-0.0025851998795994114,-0.03186990489059837,-0.006440504338062383,0.0005831940838064572,-0.010679277917585285,-0.005215129742355253,0.021991806770891558,-0.019224912321611536,0.0015205817697515253,0.0015467080866776116,-0.01754171470793214,-0.0022105866042924165,0.007103039736556196,0.0019649065331035385,-0.0005804154449643889,-0.07237529213019896,0.008955741600470317,-0.011705150263821917,-0.013888270988117162,-0.004725095008578707,-0.0005122884337590058,-0.013154001528792652,-0.01831883271645172,-0.00094601564191376,-0.015992182588975723,0.0052048823249078585,0.0026819033560919092,0.0019005426960314598
Kim_NatMed_2018-p622-ar-995,0.0,-0.00608817437524609,-0.0013575424333960202,0.0016104823694967814,0.017084294740787917,0.0016959739520726392,0.011671586452546647,0.01463682985971375,0.14153655607828305,-0.04405416336031904,-0.019545289506723563,-0.003779034322634084,-0.00993821435547733,-0.005016908820324866,0.0013303891465671436,-0.001733040097661991,-0.0005258831398025397,0.021446631753970262,0.006033155083332971,0.007938826940786164,-0.009473286263022903,-0.0028455971639565754,0.013116562272884828,-0.010612250642205655,0.00261356772744271,0.00911890433989781,0.01574279507942476,0.03712793437074652,0.00928862771049842,-0.007142652217507033,0.00016237529642245129,0.0035958205044108586,0.007604229725781647,0.004378236589668325,0.019304243758931448,0.0,0.0007497622619985834,-0.016657969358331266,0.020211732395714572,0.011648676981700799,0.002323389330343578,-0.0008832402517680314,-0.0024968274134842183,0.00017683722127520562
Kim_NatMed_2018-p623-ar-000,0.0,0.005159173810251971,-0.011848877237929682,0.0038317265301595314,0.026841578937046535,0.0005891389996712785,0.012974686637762214,0.0020700420178770104,0.007307117658838422,0.006289965948243268,-0.0088998238886105,0.006375517040082301,0.002956203618724848,-0.00667587576348516,0.002263289507324552,-0.002924489002777517,0.0007379659144065609,0.051441345259627055,0.03373656622626149,-0.0050054479858486,0.003410012721745203,0.001502211986503479,-0.005984160974794636,0.0,0.0023404713500843775,0.005392957979574966,0.003417534418069007,-0.016069858895721763,0.003010921941689117,-0.0016432483005182378,0.0014110787454704576,-0.0030895663796250313,0.006533724529578921,-0.013906695784492716,0.020929053854407992,-0.004382511686384493,-0.00017976408803955314,0.009862319239767003,-0.00859489270890325,-0.006633207020245779,-0.0018714353193939218,-0.0084480756392939,0.002893525697881708,0.00042720056631843917
