Index,CANCER,Bcell_general,Memory_Bcell,Naive_Bcell,Plasma_cell,CD4_Tcell,CD8_Tcell,Memory_Tcell,Naive_Tcell,Tcell_general,Cytotoxic_Tcell,Exhausted_Tcell,Immune_checkpoint,Treg,NKcell,Innate_lymphoid_cell,cDC,pDC,Macrophage,Monocyte,Myeloid,Granulocyte,Mast,Erythrocyte,Platelet,Stem,Stroma,Pericyte,Fibroblast,Endothelial,Epithelial,Mesothelial,Adipocyte,Hepatocyte,Pancreatic,Pneumocyte,Apoptosis_pathway,IFNg_pathway,TGFb_pathway,Cytokine,Cell_proliferation,TLS,Genome_integrity,Reference
Choueiri_CCR_2016-p014-ar-325,0.0,-0.0007062436976894484,-0.0024016941604796532,-0.0027850370847462983,-0.007510309951411641,-0.018814393832239984,0.036009050799141594,0.011405287198325953,-0.05299413838323788,-0.003850448055997833,0.02190136934290366,-0.02953190242317658,0.07447193198583679,-0.02295392491556279,-0.04510023301462704,0.009517266410550111,-0.029919304720106423,0.008163829759482323,-0.03113193890071532,-0.032781600083033186,0.0572731371062034,-0.0025623572406438,0.04519734630911183,0.10172194705649884,0.0066008527428035695,0.006763161663171888,0.04919882916745137,-0.004325913120700893,-0.024606383153450023,-0.0064956512544695364,0.0021007199404016637,0.009601579217440379,-0.006410399722721854,-0.009868046961082828,0.07207253363287228,-0.015162179170591376,-0.012037191073889224,-0.01925114519105766,0.03350038189291171,-0.019723519534217075,0.0,0.04196394931119609,-0.0032753924463509165,-0.0013547108185079648
Choueiri_CCR_2016-p018-ar-318,-0.0038942423208179837,0.0,0.010834036049072753,0.0,-0.01343316962912472,0.04376419052717772,0.0376700494462473,0.030471558271903117,-0.11826789096442746,0.0,-0.02220359649542794,0.037688927483961784,0.12214272352463947,-0.025519913376357013,0.04033189307921901,-0.012800927425740466,0.018148871373167296,0.05062640921442548,-0.019725344766626386,-0.05206766088379096,0.013533286517439869,-0.010972814147071073,0.03941771103426522,-0.011357891285217104,0.007192924004883076,-0.03924190897958612,0.05895626485152627,0.0,-0.04164256787805487,0.0,0.008457246443740398,0.0,0.0,-0.002693684598753538,0.0595835510911879,-0.03772520280834553,0.003797697338495823,0.03788516071204917,0.03590380196917097,0.006251217634001387,0.0,-0.02258825349089065,-0.04521026420167005,-0.0018339546661572392
Choueiri_CCR_2016-p021-ar-301,-0.0014328033885092622,0.007583237707628902,-0.014336118124341003,0.0029169974157999263,-0.011289643255908368,0.019946385162224824,0.13605532102876847,0.02514899370008227,-0.10004212970475444,0.0024105159111422686,-0.002536283441760752,0.03856088364260374,0.02972733716942075,0.014197334934218415,0.04701342031527221,-0.0032260331671189035,-0.06938645716987513,0.031009595801174173,-0.06326587401981681,-0.016707310847477043,0.06592890988021069,-0.015994450974041802,0.016164589874818877,-0.0543189987433236,0.012005601959120269,0.016076892380927674,0.014614371165831905,0.0,-0.00817964147039609,-0.0031287514255168287,0.018203108296864782,0.020608298610608127,0.023195541224767156,-0.028460924338692916,0.14331469557429857,-0.04781072506594361,-0.05053880728240888,-0.020845600640575675,0.020850505376457166,-0.010350319960851418,0.000986644524059721,0.022784555528774935,-0.026295791355749762,-0.002688397883497673
Choueiri_CCR_2016-p027-ar-866,0.0017024903483785702,0.0024033182052717542,0.011296496393615367,-0.0045185101488789715,0.014436283570769206,0.0333225066585916,0.0023984930107699373,0.04824022895871526,-0.10621521560104505,0.013741546916646091,-0.008347183030936267,0.04896125212912316,0.07130196013494736,0.013327711515318063,0.052836708612667475,-0.001611423292058433,-0.0614111346391552,0.002182518324087031,-0.015642391455592056,-0.0419623209647007,0.047609371737237165,-0.0076001825474957315,0.005674813758155136,0.13627739261226415,0.0,0.031914275253869556,0.0035540701010847112,-0.002847823080390881,0.0,-0.018014390124435047,0.0014598110764406649,0.004845401435452442,0.0,0.007447344487591757,0.012782828372844921,-0.03532451571605439,-0.029394022468161238,-0.0024009950676554498,-0.015850938084138358,0.0027605186277467803,0.004635608336932677,-0.025589488728940454,-0.018463726694882006,-0.0016140459919066485
Choueiri_CCR_2016-p041-ar-306,0.0,-0.0026721838377503373,-0.0029351917860638856,0.0,-0.007021769978388345,-0.004827501858582339,0.029406796205348938,0.013329292694121003,-0.06395299554575501,0.0,0.029010888922590444,-0.05289288676133502,0.08460417438976232,-0.02581772117635898,0.05532314024902686,0.012241706152086685,0.1813815073566703,-0.011677683460608622,-0.03524385689995406,-0.04146196125741693,0.08756765167957212,-0.005099745635132764,0.01712461533803237,-0.03640704602775976,-0.0046929558783284225,0.0169811938026516,0.028082535852062242,0.0,-0.013265590498226218,-0.01856220194948214,0.0,0.023549171552139272,0.0,-0.01376390479467213,0.05119176027743225,-0.06965251150313352,-0.020786622310071213,-0.048198928589444426,0.04677341643199185,-0.010383905989034431,0.005079223826832228,0.010939754267354216,-0.02136603226189926,0.0
Choueiri_CCR_2016-p050-ar-551,-0.002996246486687262,0.0,-0.0041837718905874555,0.0,0.02059642373262077,-0.028710684795042525,0.03766867699507737,0.02075366194134915,-0.0756532559961107,0.0,0.03673081917018323,-0.04389915129423643,0.13542360920555968,-0.03700903445856695,0.05664067830011741,0.005094244240042173,0.1902066085990648,-0.017311446616467694,-0.03549448323452025,-0.0376013132609159,0.03881485774582343,-0.0029611158083811843,0.0,-0.03702159809395301,-0.0034756410203703467,0.012642030056835084,0.005415439667568245,-0.003480132765245484,-0.009603769303066174,-0.013851719919766208,0.0027684480915974178,0.003757026798215323,-0.004327199452113068,-0.010521241700406296,0.042496719363469715,-0.04583277259499552,-0.016741660675374994,-0.03873674431754548,0.031359265093799056,0.009766265780948788,0.0,0.023952948740669673,-0.020260722188233517,-0.002504068559731759
Choueiri_CCR_2016-p073-ar-324,0.0,0.003668645367355503,0.007358567516318485,0.0015594583929106499,-0.006281789280254133,0.1078034817829758,0.031211576638189974,0.04047300101788829,-0.10268056401065341,0.00355126285216407,-0.021092091314215133,0.055600952037051864,0.09716806261917024,-0.004618803289784118,0.041367452488865294,-0.010055297053617978,-0.018892045686598122,0.026255261378165775,0.0039985859051126695,-0.04302851633578025,0.01928913036719547,-0.006638481878328406,-0.004514286594088019,-0.03360967667604376,0.0018992468539156526,0.011339731623519885,0.01652031270461076,0.0025551572636307853,0.017344185184362915,-0.017341990687361683,0.0007860788653668506,0.00655980427680587,-0.01018999577353046,0.003266883847766125,0.01287353813231464,-0.03908698513972447,-0.02324598373904059,0.04243565964822254,-0.014333009629493697,0.004017136018399849,0.0008655256074240088,-0.005054978210961622,-0.017258627015962424,0.0
Choueiri_CCR_2016-p090-ar-331,-0.003101748111989268,0.002234471987718656,0.003795622830304948,-0.0028833836078305543,-0.010025511782002536,-0.005552173431552983,0.046751003174338154,0.008749473762623524,-0.1187751252012271,0.0,-0.0017926184118700651,0.043584949614473394,0.023529708286695296,-0.01504879673268632,-0.010145926453258501,0.0018865085945155423,-0.045597568391185575,0.02501609969448578,-0.042363660051680824,-0.039722365293441426,0.040666809985327915,0.0022018319545955953,0.05434988742174741,0.058719659930864095,0.00620118114208302,0.0029630308236432324,0.0731452289560521,0.0012610305744275403,-0.02782408186822982,0.002426352207109357,0.006888855643645591,0.0021603372312976113,-0.009036852644198982,-0.00605693057741585,0.058998777066990034,0.0186852922494152,0.0060757408645598565,-0.0014025714162008171,0.03449493439983329,-0.008087351201315955,0.0013031964063114736,0.01895622831175564,-0.0195738699572559,0.0038542711091512916
Choueiri_CCR_2016-p093-ar-345,0.0,0.00779363411893191,-0.009079673608668976,-0.006460679893013679,-0.0421243714582406,-0.08739943701760065,0.08575232434691972,0.05427456030981006,-0.2532406159297974,-0.011755908566319041,0.036397306952264896,-0.029586066208943607,0.1048510214160158,0.0,0.06736069603772617,0.006590109492498954,-0.03673491929770166,0.007726636043493751,-0.0685325162061054,-0.05526243253873006,0.04564460407177629,-0.0042307977297514395,-0.006596753491710304,-0.034466572390920255,0.0,-0.13266241691647823,-0.025919147668581194,0.011976398379301575,-0.04880183651366741,-0.08110210049436653,0.0,-0.013400011628374437,-0.005094432475038806,-0.002921067772037992,0.09025729343198792,-0.08594634781409538,-0.06961089891471976,-0.0976605388046761,0.01439655161630199,-0.025869142796975143,0.0048433327622836135,0.005010747932006708,-0.0964177373001598,-0.006139726052947769
Choueiri_CCR_2016-p096-ar-333,0.0016950420483258114,-0.0008336026256434144,0.012967748791326353,-0.002121897360666966,0.03983001839252477,0.045478840569584296,0.06824935046974359,0.07143566298350378,-0.11189552819704499,0.013620171705721482,-0.0318370476831223,0.02921336104394915,0.09710196654742997,-0.032497716905864,0.07207870493107808,-0.0025170320157125877,0.0315526519370301,-0.0019017870213977708,-0.035672566611848526,-0.036947255275386545,0.039025734835806326,-0.005729272770128659,-0.020766135476945436,-0.07108409991177819,0.0014088667913008527,0.05812473190755386,-0.002984321561433778,-0.0013810611802728158,0.023683209680118847,-0.008201198631020833,0.01090579837255937,0.011154830702124977,0.0,0.009706237403292031,-0.01784977133557765,-0.01312992736989422,-0.03566445433841699,0.03150128701614746,-0.01842771763729553,0.0050528980557409,-0.006735008209464567,0.015272799029542037,-0.05767016456748038,-0.007413830943396815
