Index,CANCER,Bcell_general,Memory_Bcell,Naive_Bcell,Plasma_cell,CD4_Tcell,CD8_Tcell,Memory_Tcell,Naive_Tcell,Tcell_general,Cytotoxic_Tcell,Exhausted_Tcell,Immune_checkpoint,Treg,NKcell,Innate_lymphoid_cell,cDC,pDC,Macrophage,Monocyte,Myeloid,Granulocyte,Mast,Erythrocyte,Platelet,Stem,Stroma,Pericyte,Fibroblast,Endothelial,Epithelial,Mesothelial,Adipocyte,Hepatocyte,Pancreatic,Pneumocyte,Apoptosis_pathway,IFNg_pathway,TGFb_pathway,Cytokine,Cell_proliferation,TLS,Genome_integrity,Reference
IMVigor210-0257bb-ar-0257bbb,0.004049835203924983,-0.0568330211002965,-0.03724465381513966,0.0,0.05102996548981074,0.04164453778506452,0.0,0.0022619260304467623,-0.034741677445872234,-0.019049064460463668,0.002284397095946189,0.010688155164983332,-0.0075175337940262986,-0.005478504923633709,0.023767925203186536,-0.005188535097515031,-0.0064165432559732645,0.008691035683165812,0.09782129495823527,-0.058750722552369926,0.09858587287379687,0.0,0.15189987154329762,-0.005096769229797347,0.03282143799012241,0.006444514767624676,0.021119608184431406,-0.013833887761168687,-0.023942851129026506,0.02507436072698812,0.1759398981574231,-0.003887745874597359,-0.012102586187437049,0.047399458808231154,-0.02756824028133935,0.0,-0.04410617389102536,-0.01775848631351576,-0.06557994574746283,0.0712954969128812,-0.06918481944534019,-0.007889902191272044,-0.08740865612038314,0.004280632248944871
IMVigor210-025b45-ar-025b45c,-0.0008664244323588271,0.06293581325963792,-0.031089309431897125,-0.005703047863795126,0.012362339635518138,-0.039315870578309396,-0.010713273732946688,-0.00453541647517996,-0.011023788207925508,-0.017057924320139178,0.1671563648589532,0.03529268134055496,-0.0040123353431507375,-0.0007854098085312974,0.043962448492175066,0.0,-0.00035413836382197297,-0.014115952448498977,0.05116434828763163,0.01908144615386985,-0.04376260392293201,0.0,-0.006236781884855187,0.003054790070921463,-0.008027173076040546,0.006169666789987482,-0.006189180041818598,-0.009213377852716585,0.011184548591583467,0.004799034714823262,-0.003900889976440705,0.0017759218296435214,-0.009348709072677177,0.024606067322162396,-0.04974849719833277,0.004490376860774364,-0.021107736900083524,-0.00921771751233175,0.053802519264837624,-0.03199631568951749,0.04641585644994964,-0.0038068875748088677,0.05987812899671414,0.001761705322761875
IMVigor210-032c64-ar-032c642,-0.005357172584711166,-0.052305840347707105,0.0,-0.0023482258151827653,-0.02479210095237618,0.06133667174965582,0.03151535750322217,0.021800598637897153,-0.020002872757220014,0.004327461429967588,-0.16470171722183619,0.0,0.05993291708711714,-0.006014525197802241,0.0,-0.0014705883807970032,0.05881715480670858,0.06667977017325762,-0.05843127079542579,0.123887268681531,-0.00936235195609692,0.005887279017244847,0.05753537591752619,-0.01654471398752868,0.016416282679705213,-0.01588426053662878,0.001096327612555752,-0.07528097078043255,0.02812820754276945,0.02216845173567194,-0.07084058434816842,0.17185686074995565,0.004072890103290264,0.04724089553343903,0.014025578600133553,0.0011501691189062797,-0.031117335705535924,0.01707730393487676,-0.006700167191449513,0.13631444048871996,-0.04145772927861428,0.015156304537802673,-0.10039079349856626,0.00427735856033995
IMVigor210-0571f1-ar-0571f17,0.005800720898195722,-0.05429575033592629,0.041907023447028825,0.10255997124084792,-0.003739801549758848,-0.052628804317344464,0.1282795050250659,0.004431669525982254,0.07954317505661372,0.07124222054567785,-0.15391480705568802,-0.0016243891412787439,-0.002591266597047127,-0.006694940564276767,0.0175868706332481,0.014286234231169606,0.01150666650099039,0.06380802919820366,-0.07368070887799771,-0.04607725923163853,-0.04346874307574888,-0.0033694454273306275,0.0497700925364536,-0.01062453329582964,0.02347428488460597,0.05009532338223792,0.013989047284887845,-0.0614166011761724,0.024393358735102875,0.0036129169193696914,-0.01815383885422281,-0.02407717861206944,0.06717746641576158,0.016430070568565377,0.0013034035438116336,0.030094437760747595,-0.007289359992894952,-0.008051753633142913,-0.04327612790583762,0.02976466046932024,-0.011013378699641854,0.018627348413962814,0.026857197014898783,-0.002787590146222707
IMVigor210-065890-ar-0658907,0.0,-0.045879840581689334,0.0,-0.0033392679773006383,-0.019765292745726866,0.048674197836532394,-0.0330864012635416,-0.0038835267806617436,-0.0825353567253158,0.0,-0.10395610968556004,-0.034275975141766384,-0.005632862418385812,-0.005374323747127567,-0.05523535104659377,-0.0029085145192196044,0.02089268013685906,-0.003797085029463806,-0.007551272597741275,-0.09212434283523649,0.008453827843773515,0.0,-0.12047476316184552,-0.010739602853858323,0.0422105232595423,0.0,0.08876419974756651,-0.03320401041851937,-0.02099937954725606,0.0401609690865564,-0.02613295799626566,-0.09335856685587908,-0.0065346257305205005,0.026209283305241533,0.054611088679418905,0.028502845100697824,-0.06899348552585362,-0.002310689535061093,-0.10607005392094486,0.04272197243025382,-0.016308528216908747,-0.009608117302045227,-0.11192136913916362,-0.007434373560724183
IMVigor210-0684af-ar-0684af7,-0.0032665564881729876,0.088238042240863,-0.009742602950127365,-0.004069011902457965,-0.00411043589657323,0.03280498633787671,-0.03333782888713967,-0.009836244025229304,-0.02325054539658026,-0.022363744453993924,0.20521202313708026,-0.0048990967486228785,-0.012987276799393783,0.0024419554669825117,0.02992368230553939,-0.002534721242241215,0.005965478834006013,-0.010576904647205586,0.05136217539925506,-0.05306049897156113,0.01283315530203388,-0.003418084323757942,0.054871830893993646,-0.008319618454305516,0.02506112270317498,-0.017625675547760546,-0.01643658481559818,0.041427006419519644,-0.010773407171420831,0.005924565137913105,0.05874766975932566,-0.04321775331885425,-0.018897889234135434,0.04058260837405012,0.005766447528331768,0.0033012859800276165,-0.026587372750875398,-0.014094383426721448,-0.058968290470279315,0.005947357949291696,-0.0009302462400716669,-0.009000653951271158,0.020939324074032137,-0.001282258172057682
IMVigor210-075e03-ar-075e037,0.0,0.09140112365103513,-0.032329509315102305,0.006177322037714325,0.03385235055215905,0.052509384260598965,-0.1003386789235563,-0.020292687844690564,-0.2857626878518595,-0.055929537673160105,0.1042709992792536,-0.049810148240531586,-0.008131798872850085,0.0,-0.016026551772232514,0.0,0.0,-0.014032234246843345,0.0015784422584102194,-0.04356554908192128,-0.06370833299675933,-0.0029770645519439243,0.05106093430954858,-0.03111173860903531,0.04734676448481793,-0.07633176407798813,0.032664730834458415,-0.1070096203053504,0.021637922138178646,0.009117116576115894,-0.12029524853677445,-0.06628950434824543,-0.02461522669913212,0.036848635315621936,0.009437805873369813,0.008668441619114951,-0.060630160553583515,-0.002266500896566894,-0.09496182143624898,-0.007960225926839431,0.029019757300229924,-0.005716090554396205,0.013477825669894939,0.00882700523953206
IMVigor210-07a93a-ar-07a93a2,-0.007556113074824138,-0.006016825727136637,-0.03888033349173326,-0.007191890719504642,0.014632303956116038,-0.05349079067196115,-0.05168527426021823,-0.01136047637920521,-0.025116805066791866,-0.03145453398053782,0.09415939552152588,0.01249068016389985,0.005481278037650104,-0.0016686828065048767,0.005842834003240112,-0.0006912656544959348,0.018785911560383735,-0.001062667535298223,0.0518080207278776,-0.05768261006644266,-0.11872282709968292,0.00602183976423803,-0.06464400029412909,0.0035710336084347327,0.025443613616449104,-0.005977204233400594,0.0018157245517138021,-0.020280945675617657,-0.01756585297814325,-0.007855131356185466,-0.07671767014409192,-0.0511644477402748,-0.03647333589961467,0.024685702077864788,-0.0033328600522132745,0.013241281308299414,-0.036754886881552845,0.004550481368429687,-0.029406593098452803,-0.0020386092780836705,-0.026272250342237114,-0.0018174654569897456,-0.22534835966101247,0.0034660883619804794
IMVigor210-08cce2-ar-08cce2f,0.006519044528425773,-0.0684153300208623,-0.01826389872908524,0.005810132086833189,-0.010111016653676334,-0.0023466857662376864,-0.017597117567791466,-0.008178908044447309,-0.05925046188448699,-0.02891120861197726,0.3608689610606986,0.005627088822410991,-0.017129483093095556,0.0,-0.04679288472174252,0.0037082277915239776,-0.007505419040253418,0.0009366543206059326,0.007080723483563352,-0.05185689089456939,-0.010029649717281017,0.010220118299503885,-0.0365128832036125,-0.02065698978184115,0.03097627431705876,0.09682024838553513,0.03247940971711016,-0.010602636990168392,0.014640879748506851,0.0028414653798094036,0.03446001152295207,-0.024880885894541137,-0.019873231177433077,-0.12062638698054173,0.014927751455105593,0.001596833196135275,-0.04239598856530842,0.016081855261060166,-0.04766995573912031,0.014753885263168927,0.039587063679077945,-0.0063718793942700485,0.25238897870038296,-0.00868625665356726
IMVigor210-09c84e-ar-09c84ec,0.003406203730592574,0.0922165347025299,-0.007045515902521405,0.0065632504890013365,0.01080755469150177,0.006577980451153214,-0.06941898250039272,-0.02627621975910672,-0.14363107509407189,-0.02115794215766908,0.24403967313417127,-0.0041424134811991545,-0.014603189729414899,-0.006713499639889551,0.004435584640674714,0.0,-0.025699787791558636,-0.011670898994075082,0.03960252581266611,-0.01777832320182505,-0.04457932702844852,0.010116578416537991,0.039463298094633406,-0.02043969756803091,0.011132453285178092,-0.024518011681807502,-0.019795643692445075,0.10747942562719272,-0.011677148245560327,0.007073628422453649,0.005169405247349913,-0.025070270170471275,0.016929948336094666,0.06253328175776542,-0.0074454954380482365,0.0,-0.020902884638275103,0.0,0.028761476711026183,-0.0036235460141178103,0.0,-0.008641292487582606,0.10628741978079956,0.0
